Salary,DOJ,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
400000,2013-04-01,senior software developer,Indore,m,1989-08-30,86.2,n/a,2007,75.11,n/a,2,B.Tech/B.E.,computer engineering,74.31,0,Madhya Pradesh,2012,425,505,515,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,-1.6502,-1.23027,-0.168999999999999
220000,2012-07-01,programmer,Gurgaon,m,1990-01-17,73.4,cbse,2008,79.4,cbse,2,B.Tech/B.E.,computer engineering,70.25,0,Haryana,2012,575,565,645,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.51,1.6708,0.5994,-0.2902,0.1864
115000,2013-01-01,android developer,Mysore,m,1990-02-13,52.0,state,2007,67.0,cbse,2,MCA,computer application,81.0,1,Karnataka,2013,405,485,485,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-2.0262,-2.7846,-2.6028,1.0333,-2.7769
700000,2010-10-01,software engineer,Chennai,f,1989-05-23,93.2,state,2006,85.66,state,2,B.Tech/B.E.,computer engineering,80.0,1,Tamil Nadu,2010,595,565,605,0.974396112538398,615,266,-1,420,-1,-1,280,0.51,-0.1232,0.5269,-1.7004,-0.6035
180000,2013-07-01,.net developer,Nagpur,m,1991-11-09,60.46,state,2009,55.5,state,2,B.Tech/B.E.,computer science & engineering,59.07,0,Maharashtra,2013,510,505,375,0.0800552813405495,395,-1,253,-1,-1,-1,-1,-0.7335,-1.6191,0.3174,0.3995,-0.6692
300000,2014-01-01,android developer,Chandigarh,m,1992-06-05,84.0,cbse,2010,74.8,cbse,1,B.Tech/B.E.,computer science & engineering,67.0,0,Punjab,2014,625,560,620,0.911395278391328,615,-1,500,-1,-1,-1,-1,-1.7389,0.0459,-1.8344,-0.7415,-0.8608
225000,2014-08-01,production engineer,Mumbai,m,1991-04-01,71.07,state,2009,51.23,state,2,B.Tech/B.E.,electronics and communication engineering,60.23,0,Karnataka,2014,455,495,345,-1.0,-1,-1,-1,-1,-1,-1,-1,0.5591,1.3779,0.4711,-0.6147,-0.2859
120000,2014-12-01,client services associate,kolkata,f,1989-07-22,67.4,icse,2007,65.6,state,2,B.Tech/B.E.,electrical engineering,76.0,0,West Bengal,2011,710,590,585,-1.0,345,-1,-1,-1,-1,-1,-1,0.1282,1.2114,0.1637,-1.1218,0.4805
200000,2014-06-01,software developer,Lucknow,m,1994-09-10,85.83,state,2010,69.33,state,2,B.Tech/B.E.,electronics and communication engineering,66.0,0,Uttar Pradesh,2014,345,435,560,0.207392169717661,-1,260,-1,-1,-1,260,-1,0.4155,0.3789,0.7785,-0.1076,0.0973
435000,2013-03-01,system engineer,Gurgaon,m,1990-06-04,76.66,state,2007,80.0,state,2,B.Tech/B.E.,computer engineering,75.21,0,Uttarakhand,2012,545,525,750,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-0.5899,-0.1206,-1.3733,-0.6147,-1.244
450000,2013-02-01,assistant manager,Navi Mumbai,m,1990-11-25,83.33,state,2009,85.6,state,2,B.Tech/B.E.,electronics & telecommunications,73.59,0,Maharashtra,2012,625,605,525,0.910770164246022,445,433,-1,-1,-1,-1,-1,-1.3447,-0.3183,-0.4891,0.64983,-0.4455
320000,2012-07-01,software developer,Greater Noida,m,1991-07-04,78.6,cbse,2008,68.4,cbse,2,B.Tech/B.E.,information technology,72.28,0,Uttar Pradesh,2012,635,455,645,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.4173,0.1498,1.1437,0.64983,0.0284
120000,2013-08-01,java developer,-1,m,1992-01-02,65.0,cbse,2008,65.0,cbse,2,B.Tech/B.E.,computer science & engineering,71.42,0,Uttar Pradesh,2013,485,500,470,0.276047228046856,345,-1,-1,-1,-1,-1,-1,1.4208,0.5454,0.9322,1.6672,0.6721
550000,2012-07-01,design engineer,Hyderabad,m,1991-07-22,91.0,state,2008,96.7,state,2,B.Tech/B.E.,electronics and electrical engineering,80.0,0,Andhra Pradesh,2012,645,535,615,0.960603251997053,-1,466,-1,-1,-1,-1,-1,-0.7264,0.6178,-0.2714,-0.05527,0.3444
105000,2014-10-01,editor,Chennai,f,1993-04-25,78.0,cbse,2010,80.0,state,2,B.Tech/B.E.,biotechnology,79.0,1,Tamil Nadu,2014,640,510,310,-1.0,465,-1,376,-1,-1,-1,-1,0.1282,1.3779,0.7785,-1.8824,-0.2859
400000,2014-01-01,software engineer,Noida,m,1990-07-28,67.0,cbse,2008,68.2,cbse,2,MCA,computer application,65.47,0,Uttarakhand,2014,405,485,500,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.4517,0.2124,0.1637,-0.8682,0.8637
120000,2013-09-01,.net developer,-1,m,1990-07-23,56.0,state,2006,65.0,state,2,B.Tech/B.E.,electronics and communication engineering,67.2,0,Uttar Pradesh,2013,495,464,554,0.824666400671332,-1,400,-1,-1,-1,-1,-1,0.8192,-0.2012,-0.7068,0.1798,-0.6035
530000,2012-07-01,senior software engineer,-1,m,1991-03-01,88.83,state,2008,97.2,state,2,B.Tech/B.E.,electronics and communication engineering,75.0,1,Telangana,2012,485,585,695,0.910770164246022,475,433,-1,-1,-1,-1,-1,-0.5719,0.7348,0.3817,0.1798,-0.4455
290000,2013-01-01,asp.net developer,Bangalore,m,1985-01-15,46.0,state,2002,56.0,state,2,MCA,computer application,75.0,1,Karnataka,2012,535,450,665,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.2718,-0.1206,-0.6048,-0.8682,-0.2859
240000,2013-09-01,online marketing manager,Nagpur,m,1992-02-18,79.0,cbse,2009,71.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,62.0,0,Maharashtra,2013,490,470,545,-1.0,485,-1,-1,-1,-1,-1,-1,-0.7335,0.5454,1.0859,-1.5021,1.4386
650000,2012-07-01,application developer,Bangalore,m,1990-08-20,70.5,state,2007,82.8,state,2,B.Tech/B.E.,computer engineering,67.52,0,Uttar Pradesh,2012,555,645,620,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-0.159,-0.1206,-0.1437,0.1459,-0.0943
170000,2012-09-01,bss engineer,latur (Maharashtra ),m,1988-06-01,54.4,cbse,2005,59.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,56.0,1,Rajasthan,2010,485,395,475,0.538386892985096,-1,333,-1,-1,-1,-1,-1,0.0464,0.6568,0.2366,-0.0552,0.5024
180000,2014-07-01,rf engineer,Lucknow,m,1992-09-05,72.0,state,2008,63.0,state,2,B.Tech/B.E.,electronics and communication engineering,65.0,0,Uttar Pradesh,2014,380,470,445,0.229481754911755,-1,266,-1,-1,-1,292,-1,-3.3188,-5.7816,-4.4472,-0.7415,-6.9925
250000,2014-07-01,java software engineer,Bangalore,m,1989-01-21,66.0,state,2007,62.0,state,2,MCA,computer application,75.0,0,Madhya Pradesh,2013,335,325,270,0.563267823666597,425,-1,-1,-1,-1,-1,-1,1.1336,1.3476,0.1357,0.2727,0.376
330000,2014-02-01,senior systems engineer,Chennai,m,1991-02-10,75.8,cbse,2009,77.6,cbse,2,B.Tech/B.E.,information technology,64.2,1,Tamil Nadu,2013,500,525,380,0.744758354008939,345,-1,438,-1,-1,-1,-1,1.2772,-0.4536,-0.9122,-0.995,0.4805
615000,2010-08-01,software engineer,Hyderabad,m,1989-06-26,86.5,n/a,2006,91.0,n/a,2,B.Tech/B.E.,computer engineering,72.23,1,Telangana,2010,595,635,595,0.998588238946788,725,-1,-1,-1,-1,-1,-1,-3.1994,-0.2793,-1.7954,0.4148,-1.2354
240000,2014-05-01,software engineer,Bangalore,m,1993-03-15,68.2,cbse,2010,55.0,cbse,2,B.Tech/B.E.,computer science & engineering,67.0,0,Orissa,2014,570,425,470,0.356536487724475,525,-1,346,-1,-1,-1,-1,1.1336,0.5454,2.008,0.3995,0.0973
325000,2014-06-01,assistant system engineer,Banglore,m,1993-04-14,79.6,state,2010,93.9,state,2,B.Tech/B.E.,computer science & engineering,73.2,0,Andhra Pradesh,2014,380,525,720,0.356536487724475,575,-1,346,-1,-1,-1,-1,-1.1644,-0.9531,-1.8344,1.6672,-0.0943
95000,2014-10-01,ios developer,-1,m,1992-09-04,60.2,cbse,2010,60.8,cbse,2,B.Tech/B.E.,computer science & engineering,62.42,0,Uttar Pradesh,2014,485,405,345,0.144789889482462,405,-1,284,-1,-1,-1,-1,1.1283,0.9688,0.9623,0.41483,0.0679
400000,2012-09-01,software engineer,Noida,m,1987-08-21,77.4,n/a,2005,73.4,n/a,1,B.Tech/B.E.,computer engineering,70.8,1,Delhi,2012,465,445,425,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.2628,-0.7473,-1.7954,-1.1128,0.8183
180000,2011-10-01,software developer,Gurgaon ,m,1989-09-14,67.5,state,2006,63.6,state,2,B.Tech/B.E.,computer engineering,61.65,0,Uttar Pradesh,2011,545,425,605,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.7264,-0.4353,-0.0537,-0.0552,0.1864
475000,2013-04-01,software developer,Noida,m,1989-04-01,81.0,icse,2007,81.0,icse,2,B.Tech/B.E.,computer engineering,67.3,0,Uttar Pradesh,2012,730,655,545,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.5332,0.3448,-0.4891,0.0917,-0.2875
350000,2015-01-01,entry level management trainee,CHENNAI,f,1994-04-13,93.0,state,2011,91.0,state,2,B.Tech/B.E.,information technology,77.0,0,Tamil Nadu,2015,580,485,390,0.842248322257836,475,-1,469,-1,-1,-1,-1,-0.4463,-0.2871,-0.7585,0.0192,0.8637
450000,2014-09-01,trainee decision scientist,-1,m,1992-07-28,93.2,cbse,2009,91.4,cbse,1,B.Tech/B.E.,mechanical engineering,84.0,0,Assam,2014,570,580,800,0.725984147969479,-1,-1,-1,438,-1,-1,-1,0.7027,0.8784,0.7785,-0.1076,-0.0943
360000,2014-06-01,dba,Chennai,m,1991-07-14,89.9,state,2009,84.5,state,2,B.Tech/B.E.,electronics and communication engineering,68.0,0,Karnataka,2013,675,485,485,-1.0,455,-1,-1,-1,-1,-1,-1,1.2772,0.8784,0.4711,-0.7415,0.4805
250000,2012-08-01,qa analyst,Gurgaon,m,1989-07-22,74.0,cbse,2007,74.0,cbse,1,B.Tech/B.E.,information technology,61.0,0,Haryana,2011,605,455,685,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.3555,0.5008,0.3817,0.5323,0.3444
200000,2014-04-01,r&d engineer,Chennai,m,1992-10-13,93.8,state,2010,84.0,state,2,B.Tech/B.E.,electronics and communication engineering,74.0,1,Tamil Nadu,2014,560,570,605,0.881620069530177,465,420,-1,-1,-1,-1,-1,1.2772,0.5454,0.1637,-1.8824,-0.8608
400000,2011-10-01,senior software developer,Mumbai,m,1989-09-16,85.0,n/a,2006,73.8,n/a,2,B.Tech/B.E.,electronics and communication engineering,77.0,0,Punjab,2011,505,485,615,0.824666400671332,405,400,-1,-1,-1,-1,-1,-0.5719,-1.0593,-0.1988,1.1199,1.1343
1100000,2011-11-01,senior software engineer,Bangalore,m,1989-09-30,83.8,cbse,2007,63.4,cbse,2,B.Tech/B.E.,information technology,61.2,1,Karnataka,2011,665,615,515,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,-0.6343,-1.3478,-0.6035
350000,2014-07-01,software developer,Noida,m,1992-07-28,82.0,icse,2010,76.6,cbse,2,B.Tech/B.E.,computer science & engineering,71.3,0,Uttar Pradesh,2014,485,500,635,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.2718,0.8229,-1.2196,-0.8682,-1.9234
275000,2014-11-01,java software engineer,Bangalore,m,1992-08-21,88.0,state,2010,92.3,state,2,B.Tech/B.E.,telecommunication engineering,90.0,1,Karnataka,2014,455,485,500,0.493596387301038,435,324,-1,-1,-1,-1,-1,0.7027,-0.4536,-0.2974,-1.5021,-0.0943
415000,2013-04-01,systems engineer,Bangalore,m,1990-06-18,86.12,state,2008,77.0,state,2,B.Tech/B.E.,information technology,77.6,1,West Bengal,2012,465,485,475,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-1.4992,-0.0842,-1.6865,1.23732999999999,-0.4455
200000,2014-02-01,web application developer,Jaipur,m,1991-02-15,64.0,state,2009,61.0,state,2,B.Tech/B.E.,electronics and communication engineering,67.0,0,Rajasthan,2013,380,450,445,0.538386892985096,355,333,346,-1,-1,-1,-1,0.4155,0.3789,0.7785,-1.5021,1.0554
350000,2014-10-01,software developer,Gurgaon,m,1992-05-04,85.76,state,2010,90.83,state,2,B.Tech/B.E.,telecommunication engineering,84.0,1,Karnataka,2014,630,590,655,-1.0,475,-1,-1,-1,-1,-1,-1,1.5644,0.0459,-0.4511,-1.3753,0.2889
95000,2014-09-01,software developer,New Delhi,m,1993-01-10,68.0,state,2009,65.6,state,2,B.Tech/B.E.,computer science & engineering,63.33,0,Uttar Pradesh,2014,420,530,380,0.622642915849938,485,-1,407,-1,-1,-1,-1,-0.0154,-0.7866,-1.0659,-1.6289,-1.0524
530000,2010-04-01,hr manager,Faridabad,m,1987-12-31,63.0,state,2005,55.0,state,2,MCA,computer application,66.0,0,Haryana,2011,355,295,465,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.3014,-0.4353,-0.7794,0.8848,-1.3934
325000,2014-02-01,systems engineer,Jaipur,m,1989-10-12,86.0,cbse,2008,87.4,cbse,2,B.Tech/B.E.,electronics & telecommunications,90.0,0,Orissa,2013,630,565,655,0.997298967866528,595,548,-1,-1,-1,-1,-1,-1.4517,-0.1206,-1.527,1.2869,-1.0524
320000,2014-10-01,.net developer,Bangalore,m,1992-08-09,82.4,cbse,2010,71.4,cbse,2,B.Tech/B.E.,information technology,71.54,0,Haryana,2014,455,485,560,0.744758354008939,465,-1,438,-1,-1,-1,-1,0.4155,-0.6201,0.3174,0.9066,-0.6692
75000,2014-05-01,production engineer,-1,m,1993-02-23,91.2,state,2010,89.0,state,2,B.Tech/B.E.,mechanical engineering,79.8,0,Tamil Nadu,2014,570,580,355,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.159,0.8784,-1.6807,0.3995,-1.0524
500000,2011-10-01,senior quality engineer,Noida,m,1990-03-21,65.5,state,2007,60.8,state,2,B.Tech/B.E.,information technology,69.73,0,Uttar Pradesh,2011,355,515,465,0.143256541032196,295,-1,-1,-1,-1,-1,-1,0.3555,0.8128,0.3817,0.1798,-0.4455
240000,2014-04-01,research analyst,-1,m,1990-12-22,63.0,cbse,2009,74.0,cbse,2,B.Tech/B.E.,information science engineering,57.0,1,Karnataka,2013,545,500,455,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.4517,-2.1186,-0.6048,0.9066,-1.6273
340000,2011-11-01,operations assistant,Noida,m,1990-01-15,72.15,state,2006,67.1,state,2,B.Tech/B.E.,electronics and communication engineering,70.8,0,Punjab,2010,535,495,645,0.694479327708463,415,366,-1,-1,-1,-1,-1,-1.8083,-1.0593,-0.344,-0.0552,-0.2875
240000,2013-07-01,portfolio analyst,Chennai,m,1992-09-04,80.4,cbse,2009,80.6,state,2,B.Tech/B.E.,electronics and electrical engineering,65.12,1,Tamil Nadu,2013,545,450,525,-1.0,275,-1,346,-1,-1,-1,-1,-0.3027,0.2124,-2.2954,-0.995,-0.8608
275000,2013-11-01,graduate engineer trainee,Noida,f,1991-12-12,81.0,cbse,2009,76.0,cbse,2,B.Tech/B.E.,information technology,77.34,0,Uttar Pradesh,2013,440,535,485,0.282788144938598,-1,-1,-1,-1,-1,-1,-1,-0.3027,-0.1206,0.1637,0.1459,0.2889
450000,2012-08-01,programmer,New Delhi,m,1988-05-15,60.0,cbse,2006,70.0,cbse,2,B.Tech/B.E.,computer engineering,58.2,0,Uttar Pradesh,2010,415,395,415,0.0745462652358558,255,366,-1,-1,-1,-1,-1,-1.9629,-0.5913,-0.4891,1.3549,0.0284
495000,2013-02-01,automation engineer,-1,m,1991-03-27,85.5,n/a,2008,92.5,n/a,2,B.Tech/B.E.,information technology,68.17,1,Telangana,2012,675,670,680,0.99405087195167,675,-1,-1,-1,-1,-1,-1,0.9737,0.8518,-0.7068,-0.9953,-0.6035
180000,2014-10-01,testing engineer,pune,m,1991-11-09,84.4,state,2009,88.0,state,2,M.Tech./M.E.,electronics and communication engineering,81.5,0,Madhya Pradesh,2015,430,555,535,0.943272157866555,345,452,-1,-1,-1,-1,-1,-0.0154,0.3789,-0.6048,-1.1218,0.8637
225000,2013-09-01,software engineer,Bangalore ,m,1991-01-24,73.0,n/a,2008,57.8,n/a,2,B.Tech/B.E.,computer engineering,58.0,1,Karnataka,2012,375,435,495,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.2628,0.0328,-0.2714,0.2973,-1.0774
205000,2015-02-01,programmer,NEW DELHI,m,1991-08-10,80.0,cbse,2009,55.0,cbse,2,B.Tech/B.E.,computer science & engineering,63.0,0,Haryana,2014,640,470,390,0.622642915849938,445,-1,407,-1,-1,-1,-1,-1.1644,0.7119,1.3933,-1.6289,1.4386
510000,2010-10-01,senior software developer,Pune,m,1989-11-27,77.0,state,2006,82.2,state,2,B.Tech/B.E.,computer engineering,73.4,0,Uttar Pradesh,2010,524,435,684,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-2.4266,0.0328,-1.0697,-0.8778,0.1864
300000,2012-07-01,linux systems administrator,hyderabad,m,1991-07-12,74.0,cbse,2008,88.0,state,2,B.Tech/B.E.,computer engineering,75.0,1,Telangana,2012,555,555,515,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.6646,1.9048,0.9623,-0.8778,0.1864
700000,2014-06-01,software engineer,Hyderabad,m,1991-11-05,81.5,icse,2009,83.16,icse,1,B.Tech/B.E.,electrical engineering,71.44,0,Uttarakhand,2014,605,585,580,0.661834475840071,-1,-1,-1,-1,446,-1,-1,-1.5953,-0.1206,-0.2974,-0.995,-0.8608
300000,2012-07-01,product design engineer,-1,m,1990-04-14,78.0,state,2008,69.0,state,2,B.Tech/B.E.,electronics and communication engineering,75.0,1,Karnataka,2012,355,485,425,0.0587928000083534,325,200,-1,-1,-1,-1,-1,-0.2628,-0.5913,-0.1988,1.2374,-0.168999999999999
145000,2014-08-01,quality analyst,Noida,m,1990-07-02,64.0,state,2009,60.01,state,2,B.Tech/B.E.,electronics and communication engineering,60.0,0,Uttar Pradesh,2017,500,425,250,0.0531603052826837,-1,196,-1,-1,420,-1,-1,1.5644,0.8784,1.7007,-0.4879,1.247
365000,2014-01-01,system engineer,Chennai,m,1992-07-25,86.16,state,2009,89.0,state,2,B.Tech/B.E.,computer science & engineering,77.0,0,Tamil Nadu,2013,605,425,355,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-1.1218,1.247
400000,2013-04-01,systems engineer,Hyderabad,m,1990-01-03,74.5,state,2008,79.7,state,2,B.Tech/B.E.,electronics & instrumentation eng,70.0,1,Telangana,2012,415,495,515,0.538386892985096,455,333,-1,-1,-1,-1,-1,-0.5719,-0.2012,-0.2714,1.1199,-0.1295
95000,2013-08-01,software engineer,Gurgaon,m,1990-07-01,65.17,state,2008,66.2,state,2,B.Tech/B.E.,information technology,74.78,0,Uttar Pradesh,2013,510,595,605,0.911395278391328,545,-1,500,-1,-1,-1,-1,-0.4463,-0.2871,0.4711,-1.6289,0.0973
325000,2013-12-01,java software engineer,-1,m,1991-03-26,71.85,icse,2009,70.6,cbse,2,B.Tech/B.E.,information technology,79.05,0,Punjab,2013,675,570,605,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,0.1637,-0.3612,0.2889
405000,2015-01-01,database developer,-1,m,1992-07-25,84.0,cbse,2011,77.0,cbse,2,B.Tech/B.E.,computer science & engineering,73.08,0,Punjab,2015,605,425,320,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-1.1644,-1.1196,-0.1437,0.5262,-1.6273
400000,2014-01-01,software developer,Noida,m,1989-03-16,65.4,cbse,2008,60.4,cbse,2,MCA,computer application,78.0,0,Uttarakhand,2014,685,570,705,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.2718,0.0459,0.7785,-0.6147,-1.8189
100000,2013-05-01,project coordinator,Chennai,m,1991-03-15,86.0,state,2008,77.0,state,2,B.Tech/B.E.,electronics and electrical engineering,80.0,0,Tamil Nadu,2013,310,475,355,0.444617716881577,315,-1,-1,-1,393,-1,-1,0.7027,0.2124,-0.2974,0.0192,1.0554
395000,2011-11-01,senior software engineer,-1,m,1985-05-11,49.9,state,2002,56.1,state,2,B.Tech/B.E.,computer engineering,66.26,0,Uttar Pradesh,2010,495,475,595,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,1.1248,0.672,0.0623,1.1343
325000,2014-02-01,system engineer,Pune,m,1991-01-22,83.75,state,2009,74.8,state,2,B.Tech/B.E.,electronics and communication engineering,75.9,1,West Bengal,2013,660,630,680,0.77657832422745,-1,-1,-1,-1,-1,393,-1,-0.8772,-0.2871,-2.1418,0.2727,-0.6692
390000,2012-04-01,software engineer,Pune,m,1989-03-28,76.16,n/a,2007,66.5,n/a,2,B.Tech/B.E.,computer engineering,67.01,0,Karnataka,2011,405,705,495,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.3555,0.0328,-0.0537,-0.29027,-0.6035
325000,2014-11-01,software engineer,Bangalore ,m,1992-08-09,91.68,state,2010,84.0,state,2,B.Tech/B.E.,computer science & engineering,72.26,1,Karnataka,2014,560,570,570,0.744758354008939,715,-1,438,-1,-1,-1,-1,0.8463,0.8784,1.7007,-2.0092,1.247
195000,2011-06-01,electrical engineer,Kolkata,m,1989-09-01,71.73,state,2007,68.17,state,2,B.Tech/B.E.,electrical engineering,67.89,0,Maharashtra,2011,375,395,405,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.51,1.2808,0.672,0.8848,0.3444
420000,2011-10-01,software engineer,Hyderabad,m,1989-05-07,75.83,state,2007,92.3,state,2,B.Tech/B.E.,information technology,69.12,0,Andhra Pradesh,2011,395,345,505,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,0.5269,-0.5253,-0.9194
95000,2013-07-01,software engineer,-1,f,1991-09-23,71.0,state,2009,68.0,state,2,B.Tech/B.E.,computer science & engineering,81.4,1,West Bengal,2013,345,570,220,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.2718,0.3789,0.6248,-1.3753,-0.6692
415000,2010-06-01,etl developer,-1,f,1989-07-31,78.0,state,2006,81.0,state,2,B.Tech/B.E.,information technology,82.0,0,Tamil Nadu,2010,465,585,565,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.2009,0.0328,0.5269,-1.2303,0.6603
295000,2013-03-01,software engineer,Hyderabad,m,1990-12-20,72.3,state,2008,82.6,state,2,B.Tech/B.E.,information technology,60.45,0,Andhra Pradesh,2012,435,445,544,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.2009,-0.3183,0.0552,-0.407769999999999,0.1864
450000,2014-09-01,business analyst,Bangalore,m,1992-12-02,92.2,cbse,2010,88.6,cbse,2,B.Tech/B.E.,electronics and electrical engineering,74.2,0,Jharkhand,2014,580,655,705,0.557389505646088,415,-1,-1,-1,420,-1,-1,0.5591,0.0459,0.3174,-0.8682,-0.0943
655000,2012-06-01,technical consultant,Mumbai,m,1990-10-11,84.0,state,2008,82.53,state,2,B.Tech/B.E.,information technology,66.0,0,Maharashtra,2012,565,435,555,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.2828,0.8518,-0.1626,-0.05527,0.5024
180000,2012-04-01,software engineer,Bhubaneshwar,f,1988-04-19,79.33,state,2005,50.0,state,2,MCA,computer application,89.0,0,Orissa,2012,495,525,295,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.9737,1.5538,0.163999999999999,-0.7603,0.6603
240000,2014-11-01,field service engineer,New Delhi,m,1992-06-03,66.7,state,2009,54.2,state,2,B.Tech/B.E.,instrumentation engineering,66.93,0,Uttar Pradesh,2014,430,470,500,0.299597296248525,-1,260,-1,-1,-1,-1,-1,0.2718,0.3789,0.4711,-0.2344,0.4805
530000,2011-12-01,quality associate,Bangalore,m,1988-08-25,88.64,state,2006,65.16,state,2,B.Tech/B.E.,computer engineering,74.81,1,Karnataka,2011,435,485,465,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.2266,-0.4778,-0.344,-0.1727,-1.8386
200000,2014-08-01,assistant professor,Kanpur,f,1991-12-07,85.0,state,2008,70.0,state,2,B.Tech/B.E.,computer science & engineering,79.0,0,Uttar Pradesh,2013,475,435,485,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.2772,1.0449,1.0859,0.7798,0.2889
180000,2010-06-01,software engineer,New Delhi,m,1991-02-14,62.0,state,2006,71.0,state,2,B.Tech/B.E.,computer engineering,67.0,0,Uttar Pradesh,2010,425,385,435,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.7465,1.5928,0.8171,-0.4078,0.6603
350000,2013-03-01,product engineer,Noida,f,1991-01-14,68.0,n/a,2008,83.0,n/a,2,B.Tech/B.E.,electronics and communication engineering,68.6,0,Uttar Pradesh,2012,425,334,365,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.7651,-1.6833,0.0914,0.35603,-0.9194
95000,2014-12-01,java developer,Raipur,m,1990-08-07,74.0,state,2009,81.0,state,2,B.Tech/B.E.,computer science & engineering,71.64,0,Chhattisgarh,2013,360,460,270,0.978799292641428,415,-1,561,-1,-1,-1,-1,1.1336,0.5454,2.008,-1.2486,-0.0943
215000,2013-08-01,sales coordinator,kanpur,m,1991-02-17,69.6,cbse,2009,76.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,66.02,0,Uttar Pradesh,2013,440,585,665,0.124502074009537,-1,233,-1,-1,-1,393,-1,0.7027,0.0459,-1.6807,-0.6147,-0.8608
400000,2012-03-01,system engineer,Gurgaon,f,1989-01-04,75.6,n/a,2006,69.5,n/a,2,B.Tech/B.E.,applied electronics and instrumentation,75.0,0,West Bengal,2011,385,515,445,0.376059586651545,415,300,-1,-1,-1,-1,-1,0.6646,-0.1232,-1.5051,0.1798,-0.4455
320000,2015-01-01,financial analyst,Gurgaon,m,1992-05-06,80.0,cbse,2010,60.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,72.0,0,Uttar Pradesh,2015,605,505,355,0.783303536670298,-1,388,-1,-1,-1,-1,-1,-0.159,1.0449,1.0859,1.2869,0.0973
470000,2012-03-01,system engineer,Noida,m,1990-01-05,85.0,icse,2007,84.0,icse,2,B.Tech/B.E.,information technology,61.0,0,Uttar Pradesh,2011,585,405,505,0.635978756456794,445,-1,-1,-1,-1,-1,-1,1.1283,0.8128,0.2366,0.8848,0.5024
